,TN,FP,TP,FN
523,196992,0,0,0
524,172319,7947,13027,3186
528,173722,3094,19445,4835
531,198176,1984,10698,4089
534,194989,1101,672,230
536,139133,3959,60922,10933
537,196972,0,0,20
539,147798,403,32488,16303
540,196978,0,0,14
546,196503,0,0,489
547,164941,0,0,2297
550,156521,539,12507,5366
551,104639,1701,80674,9978
555,196960,0,0,32
558,127409,1612,60340,7631
562,178116,395,14126,4355
565,167195,1026,20271,7987
566,110877,437,74839,10839
569,166468,1915,21953,6656
570,139363,208,49626,7795
573,110560,221,60859,3293
576,182758,262,9491,4481
578,110230,49242,1095,2
582,127230,1761,56009,13018
592,92740,2649,93457,8146
596,191804,826,3299,1063
597,124691,687,45142,4413
606,109668,533,58622,10727
611,165030,499,23458,9031
614,72521,521,93463,6376
615,196897,0,0,95
616,196663,0,0,329
617,189958,553,4173,2308
618,162348,358,7595,1041
621,193994,0,0,2998
622,196896,0,0,96
623,109210,19,79962,8827
624,126106,11624,46959,12303
629,166584,689,15933,1987
630,194609,145,1355,883
640,155966,1938,13805,3224
643,196992,0,0,0
646,171094,1020,1665,1154
647,174933,0,0,0
650,171090,41286,6,0
652,162959,7080,19592,7361
660,165941,498,48871,10410
661,187824,658,5037,3473
665,196850,142,0,0
666,165354,1731,6610,1238
677,122966,1144,31453,10649
680,191384,0,0,5608
682,167919,224,1976,4301
683,164392,2899,7809,859
687,154775,3531,13540,3087
706,177607,369,7626,11390
708,175446,0,0,0
710,155474,2569,14964,1926
718,185970,785,6999,3238
723,170316,0,0,0
724,196991,0,0,1
725,165147,77,6730,2979
728,169997,26995,0,0
729,153393,663,34950,7986
732,213358,961,4928,317
733,218007,0,0,18
734,202199,436,0,0
739,171864,13,2160,896
744,164622,43,8737,2044
750,196992,0,0,0
754,56865,4206,100930,2672
757,214813,89,0,45
758,256589,1455,4197,928
763,154771,3976,10337,2258
765,138175,24,47476,11317
767,67728,2825,90800,10502
768,180194,2513,10011,4274
778,196992,0,0,0
782,158601,31919,6405,67
784,225522,0,0,198
789,174946,12545,9153,348
790,188260,377,5370,2985
792,102973,5814,58422,7724
804,175959,0,0,0
805,177274,9478,6399,3841
807,196924,68,0,0
810,184991,964,6494,1465
811,161859,221,11010,1843
815,196992,0,0,0
816,196283,0,0,196
820,130984,882,59398,5728
825,213935,198,5861,1622
832,196990,0,0,2
834,157181,1022,33327,5462
845,159490,316,14594,1046
859,140530,0,52178,4284
862,196778,214,0,0
865,207252,0,0,0
868,166061,195,16500,14236
871,155601,1411,12130,5791
873,194750,2230,0,12
876,196193,799,0,0
879,183989,1222,19856,3211
885,173165,0,0,1255
889,156231,1033,17299,883
897,174933,0,0,0
900,196966,0,0,26
904,165059,1783,6349,1742
908,172529,966,974,977
909,181608,1354,10791,3239
910,158772,1104,34468,2648
917,164578,406,7663,2286
919,143085,3400,26123,1812
920,130139,2052,56049,8752
921,184136,1338,2184,613
922,195315,415,5093,9507
930,177960,298,15026,3708
935,196981,0,0,11
937,196992,0,0,0
938,239286,422,8798,1838
940,172121,583,2025,717
941,193848,635,1582,927
942,184284,6675,1685,4348
943,136831,38102,0,0
947,134885,275,54369,7463
949,168734,393,4121,1685
951,145914,392,9546,1639
955,196992,0,0,0
961,165318,0,0,10128
964,176058,44,19791,1099
966,82326,2652,55710,7056
968,196267,719,364,668
972,169068,304,3979,1582
973,184210,205,829,462
974,132204,150,0,0
977,159423,331,34381,2857
982,165699,0,0,0
987,175189,105,93,59
993,196992,0,0,0
996,165285,1036,5323,2776
997,194451,641,1287,613
1002,186732,0,0,0
1005,196456,110,309,117
1007,188687,8,265,337
1008,196070,578,180,164
1013,192956,1339,2044,653
1017,140353,548,64798,10274
1026,188695,26,6579,1692
1028,114971,1398,72097,8526
1031,161526,3614,28435,3930
1032,165483,424,24628,6457
1033,192460,113,3443,976
1035,128355,1976,54756,11905
1036,173329,621,640,343
1041,196268,69,461,194
1043,196059,327,457,149
1046,195949,390,397,256
1048,168963,261,22072,5696
1052,181410,1605,12511,1466
1057,172893,10438,11754,1907
1061,179812,4925,10331,1924
1069,151729,2714,15580,4397
1077,175571,95,1032,287
1078,112892,2710,69537,11853
1079,196547,212,0,233
1080,192888,0,0,0
1081,196992,0,0,0
1083,131917,5277,32939,15573
1084,114008,22693,35036,3196
1087,165471,538,8008,1429
1088,196925,0,0,67
1089,143521,291,21670,5860
1092,104586,2639,78416,18020
1095,196992,0,0,0
1096,171508,0,0,3425
1102,170382,2034,8431,1781
1103,263169,0,0,0
1104,190836,0,0,0
1105,173828,1105,0,0
1107,148890,481,45745,1876
1110,154092,16107,8345,1006
1112,183885,1095,8235,3777
1114,191382,245,3420,1945
1122,196992,0,0,0
1125,168957,2275,20710,5050
1129,172091,6306,18355,240
1138,172783,25,1512,613
1144,196896,0,0,96
1145,182398,0,0,1256
1151,146230,9214,18881,608
1152,189467,103,0,7422
1153,179361,2046,6648,8937
1155,196510,420,59,3
1157,196865,0,0,127
1158,194153,68,1636,1648
1164,143792,2829,24446,4379
1165,101136,1848,48872,24616
1166,122929,2781,65631,5651
1171,259792,0,0,3377
1174,190126,3396,3355,115
1177,196992,0,0,0
1178,139393,1425,28492,8188
1180,191861,0,0,1
1185,168202,3373,25053,364
1187,183853,1023,11029,1087
1188,184308,0,0,3450
1193,195814,1178,0,0
1196,143431,209,0,0
1197,196992,0,0,0
1198,96557,1556,100395,20030
1201,204472,203,6824,1909
1203,196964,0,0,28
1204,103284,195,24328,16346
1209,188451,632,2766,1039
1210,190662,911,6540,1957
1211,168403,3720,2285,525
1213,196989,0,0,3
1216,175918,0,0,41
1218,167044,0,0,194
1226,196935,0,0,57
1227,104887,502,61007,8537
1228,147054,4167,34751,11020
1229,126277,3928,55082,11705
1231,174827,0,0,106
1234,110836,4193,58364,23599
1240,178011,0,0,0
1241,159508,1733,27768,7983
1246,96380,1761,80677,26895
1250,174900,0,0,33
1253,129549,693,57210,9540
1254,104657,238,76468,15629
1259,183667,173,7626,5526
1262,175328,118,0,0
1265,169586,701,2550,1583
1266,174420,0,0,0
1267,196988,0,0,4
1271,195771,0,0,708
1274,176905,616,11747,7724
1276,95873,2388,82363,16368
1277,114418,1766,51922,6827
1279,65345,9064,88991,11533
1282,196322,99,0,58
1283,196073,0,0,919
1287,143640,0,0,0
1288,158148,8131,19310,1143
1289,166742,1504,11631,5829
1292,181979,1909,10728,2376
1293,101952,1036,56995,14950
1298,183854,13138,0,0
1301,162231,348,30482,4444
1304,80474,7410,93617,15491
1305,164609,64,0,0
1306,196509,483,0,0
1309,145990,351,40024,10627
1315,145120,2028,28844,21000
1317,59680,3054,109249,25009
1318,136288,4180,52145,8483
1320,173907,0,0,0
1322,231071,759,23821,7518
1323,197111,394,0,0
1327,80247,4695,66173,5863
1331,196992,0,0,0
1333,191859,106,3998,1029
1336,69969,5553,40652,80818
1339,114274,3715,67813,11190
1341,192997,366,2154,1475
1342,137190,20825,37474,2529
1344,196991,0,0,1
1345,126494,5141,36540,6758
1350,173680,196,620,437
1352,134004,1338,47629,14021
1355,174933,0,0,0
1357,167979,781,79579,14830
1360,124120,72791,81,0
1368,178346,264,14445,2911
1369,196897,0,0,95
1372,174933,0,0,0
1373,195846,0,0,1146
1376,103764,4882,81985,6361
1377,178520,1161,12596,4715
1380,191300,0,0,49
1381,129763,1193,61353,4683
1383,134836,564,22710,16310
1385,190911,161,4341,1579
1386,196927,0,0,65
1389,142078,1050,42302,11562
1391,196787,88,63,54
1392,161157,364,7517,6921
1395,196992,0,0,0
1396,105564,8,87600,3820
1397,93493,804,91273,11422
1398,164772,614,22353,9253
1399,174675,258,0,0
1400,104697,3434,84423,4438
1401,140677,11290,39986,5039
1404,196992,0,0,0
1405,88863,4439,82279,21411
1406,188036,1735,4038,3183
1407,174613,79,123,118
1408,189352,77,5481,2082
1411,131484,1262,38853,25393
1412,80985,541,109363,6103
1414,196332,660,0,0
1415,149143,244,20042,5504
1416,109752,4517,69874,12849
1419,190482,261,2657,3592
1422,196185,191,430,186
1424,147732,0,0,12
1428,174884,0,0,49
1432,167856,60,26144,2932
1435,190473,160,4480,1879
1438,195704,800,316,172
1440,164913,1278,5510,3232
1443,196992,0,0,0
1446,109800,2864,63889,7614
